full_text,created_at,id_str,user_name,user_screen_name,Label
Kalau mau disebut waras maka bertindaklah sesuai nilai-nilai kewarasan #SaveTaulany #saveerintaulany,4/22/19 03:47,1.12017E+18,Intan Ratnasari,Intan_Ratnasari,Hoax
Tim BPN apa gk malu capresnya sampai diledekin anakÂ_ #SaveErinTaulany #SaveTaulany CC : @sudirmansaid @Dahnilanzar @msaid_didu @rockygerung @ustadtengkuzul @haikal_hasaan @fadlizon @Fahrihamzah @sandiuno,4/22/19 03:47,1.12017E+18,ARek THampan,arek_thampan,Valid
#saveerintaulany #SaveTaulany #PrayForSriLanka,4/22/19 03:43,1.12017E+18,Ego Yunizar Lubis,eggoyunizar,Hoax
"Woles cah ayu. Masa baru sama 1 yg katanya cebong betina @erintaulany sewotnya udah sampe ubunÂ_. @jokowi malahan dihina, dicaci maki seabrek-abrek gerombolan vampir. Masa harus dibilang juga @kondangtitis sakit jiwa. #SaveTaulany #SaveErinTaulany #ErinTaulanyMasihWaras",4/22/19 03:43,1.12017E+18,Firman TM,iFir17,Hoax
DASAR SINTING!!!!!!! *Lapor sana lapor* dasar gila! #saveerintaulany kek gini kok org disuruh ngeliat sbg kewajaran bukan ketidakwarasan,4/22/19 03:42,1.12017E+18,farhanaz maharani,frhmahrani,Valid
Tanpa di posting mba erin kita jga udah tau kalo emg GILA kalo ini sih sy mau sujud syukur krn mba erin membantu expresikan apa yg ada dihati saya dan seluruh msy yg muak melihat tingkah nya #saveerintaulany #SaveTaulany,4/22/19 03:40,1.12017E+18,farhanaz maharani,frhmahrani,Hoax
@erintaulany #saveerintaulany #SaveTaulany,4/22/19 03:39,1.12017E+18,Donny Octavian,DonnyOctavian,Valid
@andretaulany74 #SaveTaulany #saveerintaulany,4/22/19 03:34,1.12017E+18,Donny Octavian,DonnyOctavian,Hoax
Kalah tapi ngaku2 #SaveTaulany #saveerintaulany,4/22/19 03:29,1.12017E+18,Diana Elizabeth Kristianti,DianaEl90244202,Hoax
KALAU KALAH NAGAKU MENANG NAMANYA APA YA .... Gila Stress Sinting #SaveTaulany #SaveErinTaulany,4/22/19 03:28,1.12017E+18,#JOKOWI TETAP PRESIDEN RI2019-2024Â _Ÿ‡__Ÿ‡¨Â _Ÿ‡__Ÿ‡¨Â _Ÿ‡__Ÿ‡¨,carina_niken,Valid
#SaveTaulany #saveerintaulany,4/22/19 03:26,1.12017E+18,mrs.gunardi,eva12730539,Hoax
#SaveTaulany #saveerintaulany ,4/22/19 03:24,1.12017E+18,Vera Isdijono,Viviesdijono64,Valid
#SaveTaulany #saveerintaulany tetangga sebelah gue juga sinting kebngetan..,4/22/19 03:19,1.12017E+18,no boncos,no_boncos,Hoax
#SaveTaulany #SaveErinTaulany ,4/22/19 03:16,1.12016E+18,Poolgank,deckykris,Hoax
"Si OWO terlalu obsesi dengan jabatan Presiden! Apalagi dgn org org yg di sekitar si OWO, caci maki, hujat sana sini, giliran di balikin ga trima. NDESO! #SaveTaulany #SaveErinTaulany",4/22/19 03:16,1.12016E+18,Adhitya Indra P,AdhityaIndraP,Valid
"Dibilang sakit jiwa, pendukungnya ngamuk. Klakuan kek org sakit jiwa tapi marah dibilang sinting. Trus kudu piyeeeee #saveerintaulany",4/22/19 03:14,1.12016E+18,Viantiara,EnyVianty,Hoax
"Ruko Blok C Tanah Abang Kebakaran, 14 Mobil Pemadam Kebakaran Dikerahkan #jakarta #berita #beritaterbaru #beritaterkini #beritanews #beritaviral #viral #kebakaran #tanahabang #kebakarantanahabang #EarthDay #MauMenangKokMainCurang #saveerintaulany ",4/22/19 03:11,1.12016E+18,Viral Hari Ini,viralhariini,Valid
#SaveTaulany #SaveErinTaulany,4/22/19 03:08,1.12016E+18,Kreshna W. Linarda,KreshnaQuet,Hoax
Im with you mom. Youâ€™r not alone. cause being alone was suck!! #SaveTaulany #saveerintaulany,4/22/19 03:07,1.12016E+18,Debu Kasur,penikmatmigrain,Hoax
#saveerintaulany #PrabowoGila,4/22/19 03:03,1.12016E+18,kenangan masa lalu,julohufera,Valid
#SaveErinTaulany Yg tegar mbak,4/22/19 03:02,1.12016E+18,Forman,Forman20969810,Hoax
#SaveTaulany #saveerintaulany Erin Taulany hanya melawan ketidakwarasan yang dibanggakan gerombolan yg berambisi berkuasa. #PemiluDamai @kpw3_kalsel,4/22/19 03:02,1.12016E+18,Mugiharto Wakhmadi,masmugyganteng,Valid
#saveerintaulany,4/22/19 03:02,1.12016E+18,CDOB Sukabumi Utara,utara_sukabumi,Hoax
#SaveTaulany #saveerintaulany,4/22/19 03:01,1.12016E+18,Gatot Putra Subroto,gatotkacawdki,Hoax
"Politik itu emang buat kita geram, apalagi kalo sampai heboh dan melebihi lebihi prosedur #saveerintaulany ",4/22/19 02:58,1.12016E+18,WicakSono,PanduVVick,Valid
"Yang penghinaan luar biasa itu adalah orang2 yg menghina pak jokowi yg statusnya sbg presiden..Presiden bonekalah, presiden sintinglah, Presiden planga plongolah dll itu ke presiden loh...tp pak jokowi nyantai aja.. #SaveTaulany , #saveerintaulany. ",4/22/19 02:53,1.12016E+18,Lismarindo,Lismarindo1,Hoax
#SaveTaulany #PrabowoHalu #saveerintaulany ,4/22/19 02:52,1.12016E+18,Jokowi2P,Cosukadisp69gm1,Valid
@makLambeTurah sebenarnya @erintaulany itu ngomong fakta kok malah dibully? Heran dg cara berpikirnya gerombolan sebelah. #saveerintaulany #saveerintaulany,4/22/19 02:50,1.12016E+18,Toho Tama,tohotama,Hoax
"Mbak erin telah mewakili banyak orang yg ingin meyampaikan kebenaran, #SaveErinTaulany #SaveTaulany",4/22/19 02:48,1.12016E+18,Generasi Micin (FZ&FH),WPurnayadi,Hoax
#SaveTaulany #SaveErinTaulany,4/22/19 02:46,1.12016E+18,Duo_K,AtikSirait,Valid
#saveerintaulany terus maunya di bilang apa dong?? Wong blm apa2 sudah mendeklarasikan menjadi presiden... maju teru mba Erin.. Taulany.. Allah tidak sarÃ©....,4/22/19 02:45,1.12016E+18,Soemadyo Soetaryo,SoemadyoSoetar1,Hoax
#saveerintaulany #SaveTaulany,4/22/19 02:43,1.12016E+18,ari wibowo,ariwibowo_1991,Valid
Di negara mana pun di dunia. Pengawal presuden itu dari institusi resmi. Klu di Indonesia namannua PASPAMPRES. Terdiri dr TNI & POLRI. bukan curut2 Monaslimin. . Dibilang sinting Ngamuk. #SaveErinTaulany,4/22/19 02:42,1.12016E+18,Kang Prabu,KangPra53833391,Hoax
M. Firdaus (Pengacara Prabowo) Buronan RSJ Grogol..!!!! #SaveTaulany #SaveErinTaulany #SaveIstriAndreTaulani,4/22/19 02:42,1.12016E+18,Ben Avram #BEJO #JKW2P,RubenLumalessi1,Hoax
#SaveOurDemocracy #saveerintaulany #01JokowiAminSudahMenang,4/22/19 02:40,1.12016E+18,STAR- SUN STRONG,ongmar,Valid
M. Firdaus Sakit Jiwa!!!! #SaveTaulany #SaveErinTaulany #SaveIstriAndreTaulani,4/22/19 02:39,1.12016E+18,Ben Avram #BEJO #JKW2P,RubenLumalessi1,Hoax
"Cara mereka Jahat namun diselimuti oleh putihnya Gamis... Orang yg punya akal sehat dan hati nurani pasti bertanya tanya, mengapa alurnya petinggi mereka menggunkan cara Hitam dibalik Putih.. Ya Allah Buka kan semua kejahatan sebenarnya.... #SaveTaulany #SaveErinTaulany ",4/22/19 02:37,1.12015E+18,hendokoretno,hendokoretno,Valid
#SaveTaulany #SaveTaulany #saveerintaulany #SaveIstriAndreTaulani,4/22/19 02:29,1.12015E+18,shokhat sabana,danzsabana87,Hoax
"BPN jelas sengaja case ini dibumingkan untuk menarik militan 02 untuk turun kejalan, ingat Yah Jakarta Masih Jokowi , kita siap pasang badan, untuk rakyat yg di cekokin elite BPN.. #SaveTaulany #saveerintaulany",4/22/19 02:26,1.12015E+18,hendokoretno,hendokoretno,Hoax
Kampret paling bener emang Bener-bener bego #SaveTaulany #saveerintaulany,4/22/19 02:24,1.12015E+18,Jann-Fiete Arp,ArpJann,Valid
#SaveTaulany #SaveTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany,4/22/19 02:24,1.12015E+18,mimaciaen,MimMimaciaen,Hoax
#saveerintaulany suara rakyat di sampaikan terima kasih Erin,4/22/19 02:22,1.12015E+18,Adericho Orlando,orlandddoo,Valid
#SaveErinTaulany,4/22/19 02:22,1.12015E+18,Nicko,husniabdulhalim,Hoax
#SaveTaulany #SaveErinTaulany ,4/22/19 02:22,1.12015E+18,hendokoretno,hendokoretno,Hoax
"jangan takut @erintaulany anda tdk sendiri, kami barsama anda, pak @jokowi tdk tinggalkan anda. #SaveTaulany #SaveErinTaulany",4/22/19 02:21,1.12015E+18,christian Peter,cp_bapathy,Valid
#SaveTaulany #SaveErinTaulany ,4/22/19 02:20,1.12015E+18,hendokoretno,hendokoretno,Hoax
#SaveTaulany #SaveErinTaulany #SaveErinTaulany #SaveErinTaulany ,4/22/19 02:16,1.12015E+18,sovie,Venty1402,Valid
"Belum jdi aja sdh seperti itu, gmna klo sdh jdi, yg demo2 dan kritik menentang mereka pasti hilang tnpa jejak... #SaveTaulany #SaveErinTaulany",4/22/19 02:14,1.12015E+18,JokoWinElection,ninos_sumando,Hoax
#SaveErinTaulany,4/22/19 02:14,1.12015E+18,Zulfan,Rockgar12,Hoax
"iyups betul sekali, setuju saya. #SaveTaulany #saveerintaulany ",4/22/19 02:13,1.12015E+18,Belly Argo,belly_argo,Valid
"Ya kelakuanya kaya gitu gimana jg bikin geregetan, sebetulnya banyak orang yg pingin nulis lebih dari itu #SaveTaulany #saveerintaulany",4/22/19 02:13,1.12015E+18,Kristin,Kristin26825924,Hoax
"Tenang te.... #SaveTaulany #saveerintaulany Tak liatin dulu,nnti klo yg gila makin gila,tak laporke ALLAH swt... #02CurangTeriakCurang",4/22/19 02:01,1.12015E+18,westausehat,westausehat,Valid
Si wowo kan emang SINTING beneran Bukan begitu @Fahrihamzah? #saveerintaulany ,4/22/19 01:59,1.12015E+18,Bambang ganteng,Bambang41208977,Hoax
#SaveTaulany #SaveErinTaulany ,4/22/19 01:58,1.12014E+18,sovita chandra,sov1sticated,Hoax
#SaveTaulany #SaveErinTaulany ,4/22/19 01:56,1.12014E+18,dARDIri dardak,dir1ku,Valid
#SaveErinTaulany #SaveTaulany,4/22/19 01:54,1.12014E+18,Anflo,Anflo42562803,Hoax
#SaveTaulany #SaveErinTaulany ,4/22/19 01:50,1.12014E+18,IG : @martendoank27,martendoank,Valid
#SaveTaulany atau #SaveErintaulany dlm kejadian #ErintaulaniSakitJiwa itu menyelesaikannya sebenernya mudah; coba aja suruh yg dituduh pny masalah kejiwaan tes kesehatan jiwa spt halnya pd saat Pak @jokowi dituduh PKI tp malah beliau yg disuruh tes DNA.,4/22/19 01:48,1.12014E+18,Ratri Seto Respati,r_setorespati,Hoax
#saveerintaulany #SaveTaulany,4/22/19 01:46,1.12014E+18,roosie setiawan,roosie13,Hoax
#saveerintaulany ,4/22/19 01:44,1.12014E+18,Desya Â _Ÿ™è#HOKI Â _Ÿ˜_,GandiDesyaNatan,Valid
Mmm #SaveTaulany #SaveTaulany #saveerintaulany #saveerintaulany #SaveTaulany #SaveTaulany #saveerintaulany #saveerintaulany ,4/22/19 01:43,1.12014E+18,Fiktor Lubis,fiktorlubis,Hoax
#SaveTaulany #saveerintaulany #SaveTaulany #saveerintaulany,4/22/19 01:40,1.12014E+18,Roni Milanisti,Roni_Milanelo,Valid
SINTING !!!!!!! @prabowo @sandiuno @fadlizon @Dahnilanzar @andre_rosiade @Fahrihamzah @FaldoMaldini @haikal_hassan Kalian ikutan GILA karena #PrabowoGila #SaveTaulany #saveerintaulany ,4/22/19 01:40,1.12014E+18,JAY 4ever,JAY4ever83,Hoax
Mereka maha benar #saveerintaulany #SaveTaulany #SaveTaulany,4/22/19 01:39,1.12014E+18,T.H_Ardianto,Pax_O_Pix,Hoax
#SaveErinTaulany #SaveTaulany,4/22/19 01:35,1.12014E+18,aku sayang diriku,EnjelaPasca,Valid
"Erin Taulani jgn takut, km tdk sendiri #SaveTaulany #SaveErinTaulany",4/22/19 01:35,1.12014E+18,christian Peter,cp_bapathy,Hoax
#SaveErinTaulany #SaveTaulany Semoga Tuhan melindungi mbak Erin dan mas Andre,4/22/19 01:34,1.12014E+18,Hana,HanaNuraini07,Valid
@prabowo SINTING!!! NISTA GW DONG! #SaveTaulany #saveerintaulany,4/22/19 01:28,1.12014E+18,Che,aryanggim,Hoax
#SaveErinTaulany #SaveTaulany,4/22/19 01:18,1.12013E+18,stephanus cahyo adiraja,papiabel,Hoax
Kalo ngenggol demen bgt.. giliran disenggol.. marah.. #saveerintaulany #SaveTaulany,4/22/19 01:13,1.12013E+18,Tina Kristina,TinaKri94208346,Valid
#saveerintaulany,4/22/19 01:12,1.12013E+18,IG : @martendoank27,martendoank,Hoax
#SaveTaulany #SaveErinTaulany #SaveSanity,4/22/19 01:10,1.12013E+18,(bukan) Power Ranger Merah,WongisJawanicus,Valid
"Jokowi dihina, difitnah, dicaci beliau tetap diam. TKN kalau mau marah seperti BPN bisa, tapi Jokowi & TKN tetap sabar. Giliran dikatain gini doang sama erin taulany BPN ngamuk wkwkwk. Auk ah si wowo #saveerintaulany ",4/22/19 01:08,1.12013E+18,dikitlagilulus,otwkuliah,Hoax
Sintingggg #SaveErinTaulany #SaveTaulany,4/22/19 01:08,1.12013E+18,Margareth,Hapsariratih1,Hoax
Mainan kita waktu bocah..akhirnya anak2 milenial memainkan juga #SiapPresiden #BantuKawalPemilu #SaveTaulany #saveerintaulany,4/22/19 01:07,1.12013E+18,Margareth,Hapsariratih1,Valid
#Savetaulany #Saveerintaulany ,4/22/19 01:06,1.12013E+18,Julius Deddy Damara,jdeddydamara,Hoax
"#SaveTaulany Baru purak purak presiden, bolonya sudah nmpak ditaktor.. #SaveTaulany #SaveTaulany #saveerintaulany #JokowiWinElection",4/22/19 00:58,1.12013E+18,"Endro Prayetno, ST",EndroWongCilik,Valid
Trus gimana sama mreka yg slama ini ngehina jokowi??? Knapa tidk dilaporkan juga???? Mereka2 yang slama ini hina2 jokowi...tp seorng jokowi ttp diamkan sja...loh ini bru sprti itu lngsng dilapirkan ke polisi....mereka ngak intropeksi dirj ya.. #SaveTaulany #saveerintaulany,4/22/19 00:58,1.12013E+18,anak timur,ym0954028425,Hoax
"Erin sudah betul kok... capres kalah tapi ngaku2 sudah menang dan mendeklarasikan kemenangannya sampe berkali2, apa namanya? SINTING atau bukan? #SaveTaulany #saveerintaulany",4/22/19 00:57,1.12013E+18,#01TheChampion,liongfingo,Hoax
ini kok pada baper dah. dikatain sinting sekali aja uda lapor. gmna presiden kita yg uda dicaci maki sejak dia masih nyapres? #SaveTaulany #SaveErinTaulany,4/22/19 00:57,1.12013E+18,siapa juga yang,m_aulidia,Valid
Terlalu..... #SaveErinTaulany,4/22/19 00:47,1.12013E+18,Adnan Dasuki,AdnanDasuki99,Hoax
Elit politik yg menghujat pak Jokowi PLANGA PLONGO dan SINTING aman2 aja tuh..padahal Pak Jokowi adalah Presiden RI yg beneran dan sah secara konstitusional sbg SIMBOL NEGARA (bukan presiden HaiTI loh) #SaveTaulany #saveerintaulany,4/22/19 00:47,1.12013E+18,Beng Beng,RudiAkbar27,Valid
#SaveTaulany #SaveErinTaulany,4/22/19 00:47,1.12013E+18,siti khanifah,sitikhanifah05,Hoax
Eh btw gak ada yg mau bikin senjata nuklir nih? #saveerintaulany #SaveTaulany,4/22/19 00:46,1.12013E+18,WSMV,AWSM1985,Hoax
Mereka2 itu sudh ngak bisa intropeksi diri lagi makanya kaya gitu. #SaveTaulany #saveerintaulany,4/22/19 00:44,1.12013E+18,anak timur,ym0954028425,Valid
"#saveerintaulany kalo kata SINTING dipermasalahkan BPN 02, maka manusia ini @Fahrihamzah harusnya juga DIPROSES HUKUM ... #02PanikKalah",4/22/19 00:38,1.12012E+18,Ambrosius LM,ambrossssssssss,Hoax
#saveerintaulany ,4/22/19 00:36,1.12012E+18,eska haryanto,sk_haryanto,Valid
Trus mreka2 yg slama ini hina2 jokowi gimana???? Itu penistaan apa bukan?? Aneh2 sja mreka....karena takut kalah makanya skrng mreka mulai mencari2 keslahan orng lain. Bukannya intropeksi diri mreka malahan mlai cri2 cara sprti itu. #saveerintaulany #SaveTaulany,4/22/19 00:36,1.12012E+18,anak timur,ym0954028425,Hoax
"Trus yg hina2 pak jokowi apakah itu bukan keterlaluan.???? Bung fadli zon, apakah bukan keterlaluan????? Intropeksi diri dong....jngn hanya mau mempersalahkan orang lain...sdangkan diri kita tidk kita periksa ..apakah bnar atau tidk??? #saveerintaulany",4/22/19 00:33,1.12012E+18,anak timur,ym0954028425,Hoax
"Di negara saya, ada yang main presiden-presidenan, deklarasi-deklarasian dengan dasar survei diem-dieman, data realcount-realcountan, abis itu dilantik rakyat-rakyatan. Semua itu emang cuma main-mainan. Cuma SINTINGnya yang beneran #SaveTaulany #SaveErinTaulany #02PanikKalah",4/22/19 00:32,1.12012E+18,ARMAWARA,armawaras,Valid
mau penghasilan tambahan? cek profile gan. #saveerintaulany #TernyataBesokSenin #DaruratC1Plano,4/22/19 00:30,1.12012E+18,My BTC,my_freebtc,Hoax
#SaveErinTaulany #SaveTaulany,4/22/19 00:27,1.12012E+18,siti khanifah,sitikhanifah05,Valid
#saveerintaulany #SaveTaulany,4/22/19 00:23,1.12012E+18,Lizza Omar,ZAhra019,Hoax
#saveerintaulany #SaveTaulany yg waras mengalah saja. Biarkan yg sakit jiwa teriak2 karena memang mereka lagi sakit jiwa. Udah kalah kok ngaku2 menang. Situ sehat pak??,4/22/19 00:23,1.12012E+18,Ucik,UcikCuiit,Hoax
#saveerintaulany ,4/22/19 00:22,1.12012E+18,Memes Asih,memes_asih,Valid
#SaveTaulany #SaveErinTaulany,4/22/19 00:19,1.12012E+18,siti khanifah,sitikhanifah05,Hoax
#SaveErinTaulany,4/22/19 00:16,1.12012E+18,Leo Agustinus Yuwono,leoyuwono,Valid
#SaveTaulany #SaveErintaulany,4/22/19 00:15,1.12012E+18,yusrin,ucinkamba,Hoax
#saveerintaulany #saveerintaulany #saveerintaulany,4/22/19 00:15,1.12012E+18,kebo,sayatetepdedy,Hoax
"#SaveTaulany #SaveErinTaulany Pokoknya gw dukung kalian, ini cuma kekesalan saja karna gw jg muak dg presiden2an begini... @andretaulany74 @erintaulany",4/22/19 00:14,1.12012E+18,Muhammad Sholeh,come_soleh,Valid
#saveerintaulany,4/22/19 00:10,1.12012E+18,Lizza Omar,ZAhra019,Hoax
#SaveTaulany #SaveErinTaulany,4/22/19 00:07,1.12012E+18,adi_s,adisbt,Valid
Kalo dia mah raja sinting #SaveTaulany #SaveErinTaulany,4/22/19 00:04,1.12012E+18,OpaDarmanto,darmanto0802,Hoax
"Pak jokowi dihina macem2 gitu kalian diam2 aja,giliran dia dihina balik kyk kebakaran jenggot nya. #saveerintaulany",4/22/19 00:04,1.12012E+18,Lizza Omar,ZAhra019,Hoax
Semangat dan tetap kuat #saveerintaulany,4/22/19 00:03,1.12012E+18,Lhina,Lhina83880334,Valid
Erin taulany jadi Korban kegilaan Capres stress!!! #saveerintaulany #PrabowoGilaJabatan!!!,4/22/19 00:02,1.12012E+18,Gamer Noob! Â _Ÿ_“,Ian_Yosha,Hoax
#saveTaulany #saveerintaulany,4/21/19 23:59,1.12011E+18,wansinghong,iwan_11nop,Valid
#SaveTaulany #saveerintaulany ,4/21/19 23:58,1.12011E+18,Holiness Purba,Hestekinaja_,Hoax
#saveerintaulany bagaimanapun jujur lebih baik,4/21/19 23:58,1.12011E+18,Simboke Genduks,purwati_ary,Hoax
Sekedar menolak KeTIDAKWARASan #SaveTaulany #saveerintaulany,4/21/19 23:55,1.12011E+18,Anie R.A Sampoerna,AnieQueen_,Valid
Preeettt... #saveerintaulany,4/21/19 23:49,1.12011E+18,AwayShenjh,awaytwitt,Hoax
#saveerintaulany #savetaulany,4/21/19 23:48,1.12011E+18,poor,pandapink89,Valid
"Klo mau tentram jaga lisan, kebebasan berpikir, berucap anda hari ini tdk hanya dibatasi UU ITE tp jg dibatasi oleh perasaan org lain #ErintaulanySakitJiwa #saveerintaulany",4/21/19 23:36,1.12011E+18,Achmad Yunus,GusYunus,Hoax
"Nah blom berkuasa aja udh kayak gini..,coba waktu bpk jowoki di hina sama kubu mereka??? #saveerintaulany #SaveTaulany #BantuKawalPemilu #JokowiWinElection",4/21/19 23:31,1.12011E+18,Donovan,ivankastara,Hoax
Ingatt Mereka Habib pernah berkata Banci pada presiden Jokowi .... #saveerintaulany,4/21/19 23:30,1.12011E+18,hendokoretno,hendokoretno,Valid
#SaveErinTaulany #SaveTaulany,4/21/19 23:30,1.12011E+18,SIWON werockabilly weroatmowireja,siwon_w_w,Hoax
#SaveErinTaulany Mungkin Krn artis jd booming... Coba kita cebong...ahkkkk mana berani ya kan lurrrrr...,4/21/19 23:29,1.12011E+18,_Ÿ‡__Ÿ‡¨Anak Indonesia Â _Ÿ‡__Ÿ‡¨,lenizabet80gma1,Valid
#SaveTaulany #SaveErinTaulany ,4/21/19 23:29,1.12011E+18,"Hariawan, Gusti Ngrh",balikurumatrans,Hoax
#SaveErinTaulany #SaveTaulany,4/21/19 23:20,1.1201E+18,nindy septiana,naendyz,Hoax
#SaveTaulany #SaveErinTaulany ,4/21/19 23:13,1.1201E+18,Common sense,Yuvosila_Fraser,Valid
#PrabowoMenangHoax #PrabowoGila #PrabowoHaluSandiagaMalu #PrabowoSinting #SaveTaulany #SaveErinTaulany,4/21/19 23:12,1.1201E+18,PhyxiuS,Ferr_di_an,Hoax
Yuk teman-teman bantu gaungkan trus tagar #SaveTaulany dan #SaveErinTaulany #SaveTaulany #SaveErinTaulany,4/21/19 23:07,1.1201E+18,Mas_Ugyh,MasUgyh,Valid
"Mungkin @Fahrihamzah lupa apa pura pura lupa, mungkin anda lagi sibuk cari tweet anda ini trus mau di hapus ya. Hehehe #SaveTaulany #saveerintaulany ",4/21/19 23:07,1.1201E+18,Rangga Putra Â®,pratamarangga65,Hoax
#saveerintaulany,4/21/19 22:56,1.1201E+18,Felix S. Hasamin,fhasamin,Hoax
"Dan kalau dibilang senteng, gila, sakit jiwa marah2,,, padahal lebih senteng dr orang senteng, lebih gila dr orang gila, lebih sakit jiwa dr orang sakit jiwa,,,, #SaveErinTaulany",4/21/19 22:56,1.1201E+18,Bang Tinok,BangTinok,Valid
#saveerintaulany,4/21/19 22:56,1.1201E+18,Felix S. Hasamin,fhasamin,Hoax
#saveerintaulany,4/21/19 22:55,1.1201E+18,Felix S. Hasamin,fhasamin,Valid
Ini kalau dilaporin udah berapa ratus orang yg ketangkep. #SaveTaulany #saveerintaulany ,4/21/19 22:55,1.1201E+18,Rangga Putra Â®,pratamarangga65,Hoax
#SaveTaulany #SaveErinTaulany ,4/21/19 22:46,1.1201E+18,Aliya Muhib,ddarzah95,Hoax
#savetaulany #saveerintaulany ,4/21/19 22:41,1.1201E+18,Marta Devira,Mrtadvira,Valid
@andretaulany74 @erintaulany #SaveTaulany #SaveErinTaulany #staystrongandretaulany,4/21/19 22:40,1.1201E+18,Aliya Muhib,ddarzah95,Hoax
Nah! #SaveTaulany #SaveErinTaulany ,4/21/19 22:33,1.12009E+18,Chavals,charonita,Valid
"Mungkin mbak Erin terlalu jujur khum @CakKhum kagak bisa kayak Loe khum,,,, harusnya mbak Erik bilang: Prabowo itu sangat baik di mata kudanya #SaveErinTaulany",4/21/19 22:20,1.12009E+18,Bang Tinok,BangTinok,Hoax
"Yaelaah.. yg hina om @prabowo di Indonesia itu banyaaaakkkk.... ga lbh sedikit dr yg hina pakde @jokowi Cm krn kl ini istri artis yg bcr jd dibuat heboh Udah dehh jangan pd cari panggung.. klo semua naik, ntar panggungnya rubuh. Mauu..? #SaveTaulany #SaveErinTaulany",4/21/19 22:18,1.12009E+18,ForeverYoung,amellbuitenzorg,Hoax
"Apa kabar dengan Fahri Hamzah yang bilang Jokowi sinting & Fadli Zon yang bilang Jokowi PKI, kenapa gaada yang melaporkan mereka berdua sampai sekarang?? #SaveTaulany #saveerintaulany",4/21/19 22:14,1.12009E+18,justatadpole,kecebonglucu_,Valid
Nyata memang sakit siyap plesiden !! #SaveTaulany #saveerintaulany ,4/21/19 22:06,1.12009E+18,SagÂ â__q_MahakamRiverÂ âœŒJKW2Priode,DaykenUreq,Hoax
#SaveErinTaulany,4/21/19 21:59,1.12008E+18,arief dwi cahyono,adc1408,Valid
Ketersinggungan tidak otomatis membuat anda benar #saveerintaulany #SaveTaulany,4/21/19 21:51,1.12008E+18,Enong Khairi,EnOnG_19,Hoax
#SaveErinTaulany #SaveTaulany,4/21/19 21:51,1.12008E+18,Roni Syahroni,roni_ibrahim78,Hoax
#SaveTaulany #saveerintaulany,4/21/19 21:48,1.12008E+18,Mel Warga 01,warga_01,Valid
#SaveTaulany yg dibilang emak2 gaul nyata gk spt yg dibilang si mulut mencong itu #SaveTaulany #saveerintaulany,4/21/19 21:45,1.12008E+18,SagÂ â__q_MahakamRiverÂ âœŒJKW2Priode,DaykenUreq,Hoax
#SaveTaulany #saveerintaulany ,4/21/19 21:45,1.12008E+18,anTIK_Arini,AAntikarini,Valid
#SaveTaulany #saveerintaulany,4/21/19 21:39,1.12008E+18,ira humaira,BilqisKhira,Hoax
#SaveTaulany #SaveErinTaulany,4/21/19 21:38,1.12008E+18,dian sasthri,sasthriyu,Hoax
Mari selamatkan dia dari ikut ikutan kesintingan cebong #saveerintaulany,4/21/19 21:32,1.12008E+18,Pemburu Kadu,Dery24563043,Valid
#saveerintaulany #TampolFahryHamzah,4/21/19 21:30,1.12008E+18,IndraWL,wl_indra,Hoax
"andaipun menang, apakah orang dewasa yang waras akan mau dipanggil presiden, padahal belum ada hasil resmi apalagi dilantik MPR. #SaveTaulany #saveerintaulany",4/21/19 21:27,1.12008E+18,Yayok,Yayok99664839,Valid
#SaveTaulany #SaveErinTaulany #TampolFachryHamzah,4/21/19 21:24,1.12008E+18,IndraWL,wl_indra,Hoax
#SaveTaulany #SaveErinTaulany,4/21/19 21:22,1.12008E+18,IndraWL,wl_indra,Hoax
",..Seperti biasa teriakan tidak jelas tanpa mau membuktikan,..untuk tampil memalukan diri sendiri,.. #saveerintaulany #SaveTaulany",4/21/19 21:22,1.12008E+18,Hermansjah DHA,hermansjahdha,Valid
"Ya sudah lah ga usah repot. ANggap aja begitu kan sudah sama2 enak. Dia enak dianggap waras, situ enak liat yg minta dianggap waras. #SaveTaulany #saveerintaulany",4/21/19 21:22,1.12008E+18,Permadi #OPT1MIS,PermadiReds,Hoax
",..Orang seperti ini harus nya di bumi hanguskan di republik ini,..masih saja ada kaum yang selalu memakai dalil untuk menghalalkan segalanya dipercaya walaupun fitnah di depan nyata,.. #SaveTaulany #saveerintaulany",4/21/19 21:18,1.12007E+18,Hermansjah DHA,hermansjahdha,Valid
Expresi kekesalan ...ya wajarlah #saveerintaulany #saveerintaulany #saveerintaulany #saveerintaulany #saveerintaulany,4/21/19 21:11,1.12007E+18,Asther Busser,AstherJkt,Hoax
#SaveTaulany #SaveErinTaulany #saveerintaulany ,4/21/19 21:11,1.12007E+18,Firdaus Juven MBA,Bimagroup,Hoax
#SaveTaulany #SaveTaulany #SaveTaulany #SaveErinTaulany #SaveErinTaulany #SaveErinTaulany,4/21/19 21:03,1.12007E+18,Heri Indra,Heri_Indra31,Valid
"Erin Tulany sangat vokal, cerdas waras Bagaikan Kartini jaman NOW Bravo Erin Tulany #saveerintaulany",4/21/19 20:46,1.12007E+18,sabar setiabudi,sabar_setiabudi,Hoax
#SaveTaulany #saveerintaulany,4/21/19 20:34,1.12006E+18,#Jokowi2Periode,reviera141,Valid
